id,cid,pid,p,ap,v,ciso,u,dt,yoypc,seqpc
18315_300086_13001_FY-2027,18315,300086,FY-2027,FY-2027,11.444807659920581,XXX,2,E,389.5014692488398,389.5014692488398
18315_300094_13001_4QFY-2016,18315,300094,4QFY-2016,4QFY-2016,,XXX,2,A,,
18315_300096_13001_FY-2018,18315,300096,FY-2018,FY-2018,,XXX,2,A,,
18315_300098_13001_2QFY-2026,18315,300098,2QFY-2026,2QFY-2026,4764826109.18168,INR,1,E,7.470816248233484,9.199846660440935
18315_300099_13001_2QFY-2028,18315,300099,2QFY-2028,2QFY-2028,15.589649962992564,XXX,2,E,-142.78456207387435,-36.000652135225586
18315_300100_13001_1HFY-2018,18315,300100,1HFY-2018,1HFY-2018,41.523780206249036,XXX,2,A,,
18315_300101_13001_2HFY-2021,18315,300101,2HFY-2021,2HFY-2021,3727000000.0,INR,1,A,82.07132388861748,173.8025271818983
18315_300101_13001_2QFY-2028,18315,300101,2QFY-2028,2QFY-2028,2276012376.21938,INR,1,E,-2.209368650130603,8.823393379407966
18315_2676_13001_2QFY-2019,18315,2676,2QFY-2019,2QFY-2019,37.48987854251008,XXX,2,A,-268.2408462427418,19.89317560552948
18315_5761_13001_2QFY-2026,18315,5761,2QFY-2026,2QFY-2026,38.96167521342024,XXX,2,E,6090.490762068834,1746.9668108624508
18315_4250_13001_FY-2027,18315,4250,FY-2027,FY-2027,9550593872.272345,INR,1,E,13.270464688761935,13.270464688761935
18315_4250_13001_1HFY-2025,18315,4250,1HFY-2025,1HFY-2025,3298900000.0,INR,1,A,-5.453972257250945,
18315_4251_13001_3QFY-2020,18315,4251,3QFY-2020,3QFY-2020,15.018211250505868,XXX,2,A,-91.06539678025065,29.413893842213845
18315_1197_13001_1HFY-2025,18315,1197,1HFY-2025,1HFY-2025,827200000.0,INR,1,A,24.22285628472744,
18315_263346_13001_3QFY-2023,18315,263346,3QFY-2023,3QFY-2023,0.910652397068838,XXX,2,A,-804.6042746714161,-644.3331738401588
18315_1204_13001_1HFY-2024,18315,1204,1HFY-2024,1HFY-2024,-928000000.0,INR,1,A,,
18315_1214_13001_FY-2026,18315,1214,FY-2026,FY-2026,6391172643.939811,INR,1,E,12.090438877894908,12.090438877894908
18315_190_13001_1QFY-2027,18315,190,1QFY-2027,1QFY-2027,12009631282.9529,INR,1,E,8.907188303252806,-11.848713812985743
18315_194_13001_4QFY-2017,18315,194,4QFY-2017,4QFY-2017,,INR,1,A,,
18315_543431_13001_FY-2019,18315,543431,FY-2019,FY-2019,84.0370605723623,XXX,9,A,-3.89623746048834,-3.89623746048834
18315_543434_13001_FY-2023,18315,543434,FY-2023,FY-2023,82.50630598595899,XXX,9,A,7.123824131678845,7.123824131678845
18315_2763_13001_2QFY-2018,18315,2763,2QFY-2018,2QFY-2018,637000000.0,INR,1,A,,24.9509611612397
18315_205_13001_2HFY-2020,18315,205,2HFY-2020,2HFY-2020,22800000.0,INR,1,A,,-3.389830508474576
18315_206_13001_2QFY-2020,18315,206,2QFY-2020,2QFY-2020,16000000.0,INR,1,A,2185.714285714286,110.5263157894737
18315_206_13001_1HFY-2020,18315,206,1HFY-2020,1HFY-2020,23600000.0,INR,1,A,237.2093023255814,
18315_208_13001_1QFY-2027,18315,208,1QFY-2027,1QFY-2027,1610306668.0204022,INR,1,E,5.82287362951976,-9.069870414237414
18315_208_13001_1QFY-2016,18315,208,1QFY-2016,1QFY-2016,,INR,1,A,,
18315_209_13001_2QFY-2017,18315,209,2QFY-2017,2QFY-2017,,INR,1,A,,
18315_209_13001_FY-2023,18315,209,FY-2023,FY-2023,1162600000.0,INR,1,A,-8.765596798242173,-8.765596798242173
18315_209_13001_FY-2016,18315,209,FY-2016,FY-2016,,INR,1,A,,
18315_210_13001_1QFY-2024,18315,210,1QFY-2024,1QFY-2024,1091100000.0,INR,1,A,17.373063683304647,-1.427409883458307
18315_211_13001_FY-2016,18315,211,FY-2016,FY-2016,,INR,1,A,,
18315_218_13001_1QFY-2024,18315,218,1QFY-2024,1QFY-2024,6.751130000000125,INR,1,A,16.444192416036827,-0.4258112094376737
18315_220_13001_FY-2019,18315,220,FY-2019,FY-2019,159115789.47368422,XXX,6,A,0.04832718589464616,0.04832718589464616
18315_219_13001_2QFY-2016,18315,219,2QFY-2016,2QFY-2016,,INR,1,A,,
18315_219_13001_4QFY-2017,18315,219,4QFY-2017,4QFY-2017,,INR,1,A,,
18315_221_13001_4QFY-2020,18315,221,4QFY-2020,4QFY-2020,158900000.0,XXX,6,A,0.0,0.0
18315_5856_13001_2QFY-2018,18315,5856,2QFY-2018,2QFY-2018,67500000.0,INR,1,A,,139.36170212765958
18315_617227_13001_4QFY-2026,18315,617227,4QFY-2026,4QFY-2026,90500000.0,XXX,59,E,0.0,0.0
18315_5911_13001_3QFY-2023,18315,5911,3QFY-2023,3QFY-2023,,XXX,2,A,,
18315_5913_13001_2QFY-2016,18315,5913,2QFY-2016,2QFY-2016,,XXX,2,A,,
18315_4379_13001_1HFY-2024,18315,4379,1HFY-2024,1HFY-2024,-109300000.0,INR,1,A,,
18315_2849_13001_FY-2028,18315,2849,FY-2028,FY-2028,38776925177.52251,INR,1,E,11.50519100579036,11.50519100579036
18315_4398_13001_FY-2027,18315,4398,FY-2027,FY-2027,37.39523004829263,INR,1,E,0.7240358130888501,0.7240358130888501
18315_5427_13001_1HFY-2024,18315,5427,1HFY-2024,1HFY-2024,2.336302101888137,XXX,9,A,,
18315_4431_13001_2QFY-2020,18315,4431,2QFY-2020,2QFY-2020,-0.698310842691328,XXX,2,A,-1319.7019653764678,1310.5170530336165
18315_4432_13001_3QFY-2023,18315,4432,3QFY-2023,3QFY-2023,4.991645781119465,XXX,2,A,274.01031790451583,2600.1296857585685
18315_4436_13001_1HFY-2019,18315,4436,1HFY-2019,1HFY-2019,5.895544517755208,XXX,2,A,,
18315_4436_13001_FY-2027,18315,4436,FY-2027,FY-2027,10.743720762598416,XXX,2,E,-387.64783081257815,-387.64783081257815
18315_4438_13001_3QFY-2028,18315,4438,3QFY-2028,3QFY-2028,11.267374028052995,XXX,2,E,-413.33098542963,2.1003883389939304
18315_4439_13001_4QFY-2021,18315,4439,4QFY-2021,4QFY-2021,156.2815083686227,XXX,2,A,18114.514473225907,6300.884018532727
18315_4439_13001_3QFY-2028,18315,4439,3QFY-2028,3QFY-2028,13.246248639407249,XXX,2,E,-565.5707757941286,1.0214612338028672
18315_4440_13001_1QFY-2020,18315,4440,1QFY-2020,1QFY-2020,11.937678297125528,XXX,2,A,2254.9683004853996,1189.2203081118207
18315_4445_13001_1QFY-2020,18315,4445,1QFY-2020,1QFY-2020,13.986502210844774,XXX,2,A,4285.998574637375,778.1507573185819
18315_4515_13001_FY-2027,18315,4515,FY-2027,FY-2027,16.04453247590372,XXX,2,E,-4152.314521177139,-4152.314521177139
18315_4528_13001_FY-2028,18315,4528,FY-2028,FY-2028,14.860555867426108,XXX,2,E,-118.39766084776109,-118.39766084776109
18315_2496_13001_1HFY-2018,18315,2496,1HFY-2018,1HFY-2018,41.523780206249036,XXX,2,A,,
18315_2498_13001_4QFY-2018,18315,2498,4QFY-2018,4QFY-2018,13.020638899258692,XXX,2,A,,27.78837416569022
18315_2500_13001_1HFY-2020,18315,2500,1HFY-2020,1HFY-2020,10.193189931220703,XXX,2,A,326.5032400095726,
18315_5588_13001_FY-2024,18315,5588,FY-2024,FY-2024,164.25172630257376,INR,1,A,12.382239951219034,12.382239951219034
18315_470_13001_FY-2019,18315,470,FY-2019,FY-2019,23732300000.0,INR,1,A,10.883571852412524,10.883571852412524
18315_2027_13001_1QFY-2020,18315,2027,1QFY-2020,1QFY-2020,1792000000.0,INR,1,A,0.08377548170901983,-6.744379683597003
18315_2029_13001_FY-2018,18315,2029,FY-2018,FY-2018,397800000.0,INR,1,A,,
18315_300081_13001_4QFY-2025,18315,300081,4QFY-2025,4QFY-2025,-27.473450989380396,XXX,2,A,-1989.6837516707044,-876.1882277811683
18315_5648_13001_2HFY-2022,18315,5648,2HFY-2022,2HFY-2022,3497800000.0,INR,1,A,-6.1497182720686885,34.061553792495495
18315_5632_13001_4QFY-2025,18315,5632,4QFY-2025,4QFY-2025,12218500000.0,INR,1,A,1.1322909855401142,5.731122687388588
18315_5654_13001_3QFY-2023,18315,5654,3QFY-2023,3QFY-2023,743200000.0,INR,1,A,-39.091952138993605,6.3841969653592905
18315_5634_13001_2HFY-2022,18315,5634,2HFY-2022,2HFY-2022,2890900000.0,INR,1,A,-9.265245911929945,40.171644685802946
18315_1195_13001_FY-2023,18315,1195,FY-2023,FY-2023,-1851200000.0,INR,1,A,-198.14784989531324,-198.14784989531324
18315_263368_13001_FY-2023,18315,263368,FY-2023,FY-2023,17.478444431230052,XXX,2,A,-1531.792315341115,-1531.792315341115
18315_543431_13001_FY-2023,18315,543431,FY-2023,FY-2023,72.00512854552633,XXX,9,A,-2.0060774219969932,-2.0060774219969932
18315_1217_13001_FY-2022,18315,1217,FY-2022,FY-2022,13631900000.0,INR,1,A,16.781461492332735,16.781461492332735
18315_2767_13001_FY-2023,18315,2767,FY-2023,FY-2023,3103500000.0,INR,1,A,4.095391426846448,4.095391426846448
18315_4432_13001_FY-2023,18315,4432,FY-2023,FY-2023,-7.304221428138817,XXX,2,A,-3047.4680212174626,-3047.4680212174626
18315_5427_13001_FY-2023,18315,5427,FY-2023,FY-2023,0.255584020494756,XXX,9,A,-79.83699790213433,-79.83699790213433
18315_4433_13001_FY-2023,18315,4433,FY-2023,FY-2023,-8.615841689214282,XXX,2,A,-3099.2079312976657,-3099.2079312976657
18315_4397_13001_FY-2023,18315,4397,FY-2023,FY-2023,21.639447236180906,INR,1,A,-8.615841689214278,-8.615841689214278
18315_4397_13001_1QFY-2024,18315,4397,1QFY-2024,1QFY-2024,6.75113,INR,1,A,16.444192416034667,-0.5017685613775287
18315_5636_13001_4QFY-2022,18315,5636,4QFY-2022,4QFY-2022,957600000.0,INR,1,A,-24.651821543787868,-21.521062120963776
18315_2763_13001_4QFY-2021,18315,2763,4QFY-2021,4QFY-2021,1270900000.0,INR,1,A,156.28150836862272,6.852194383722885
18315_4449_13001_1QFY-2026,18315,4449,1QFY-2026,1QFY-2026,36.00385356454721,XXX,9,A,-30.51481562488696,55.85971153547572
18315_4445_13001_4QFY-2022,18315,4445,4QFY-2022,4QFY-2022,-20.8255159474672,XXX,2,A,-5389.703723078999,-2150.404232735498
18315_5645_13001_1QFY-2022,18315,5645,1QFY-2022,1QFY-2022,2.70749,INR,1,A,258.89305562891366,-66.14838610433551
18315_5632_13001_FY-2020,18315,5632,FY-2020,FY-2020,28080100000.0,INR,1,A,-5.012854340031121,-5.012854340031121
18315_5656_13001_FY-2025,18315,5656,FY-2025,FY-2025,18.483365598899287,INR,1,A,-30.198770396906017,-30.198770396906017
18315_2683_13001_FY-2020,18315,2683,FY-2020,FY-2020,14.936776246705724,XXX,2,A,11.810984165644278,11.810984165644278
18315_2658_13001_FY-2025,18315,2658,FY-2025,FY-2025,657500000.0,INR,1,A,11.289776574136763,11.289776574136763
18315_300086_13001_FY-2020,18315,300086,FY-2020,FY-2020,-5.012854340031121,XXX,2,A,-1407.357890285854,-1407.357890285854
18315_204_13001_1QFY-2022,18315,204,1QFY-2022,1QFY-2022,539000000.0,INR,1,A,264.379383958524,-67.21411192214111
18315_2778_13001_FY-2025,18315,2778,FY-2025,FY-2025,1759400000.0,INR,1,A,3.136174453367724,3.136174453367724
18315_5926_13001_FY-2024,18315,5926,FY-2024,FY-2024,1125800000.0,INR,1,A,117.41985322518347,117.41985322518347
18315_4441_13001_FY-2020,18315,4441,FY-2020,FY-2020,1031400000.0,INR,1,A,-49.302005505308685,-49.302005505308685
18315_5627_13001_FY-2024,18315,5627,FY-2024,FY-2024,5.033650295841804,XXX,9,A,-9.387928775458214,-9.387928775458214
18315_204_13001_3QFY-2025,18315,204,3QFY-2025,3QFY-2025,1136900000.0,INR,1,A,-18.711568711568713,-3.9131169709263016
18315_4519_13001_3QFY-2024,18315,4519,3QFY-2024,3QFY-2024,-3.491994654252259,XXX,2,A,-987.0126772703284,-390.1231589551944
18315_300097_13001_3QFY-2022,18315,300097,3QFY-2022,3QFY-2022,11.538895788641751,XXX,2,A,-618.9479581045551,-1591.2418968699403
18315_300096_13001_1QFY-2023,18315,300096,1QFY-2023,1QFY-2023,90.98482964436707,XXX,2,A,-87136.6557409794,10407.339613470383
18315_4250_13001_FY-2021,18315,4250,FY-2021,FY-2021,5088200000.0,INR,1,A,22.341909112767492,22.341909112767492
18315_211_13001_1QFY-2025,18315,211,1QFY-2025,1QFY-2025,25000000.0,INR,1,A,57.23270440251572,36.6120218579235
18315_5918_13001_FY-2021,18315,5918,FY-2021,FY-2021,3339600000.0,INR,1,A,39.86388859805256,39.86388859805256
18315_217_13001_2QFY-2023,18315,217,2QFY-2023,2QFY-2023,698600000.0,INR,1,A,-39.84845875667298,-24.31202600216685
18315_220_13001_2QFY-2022,18315,220,2QFY-2022,2QFY-2022,159200000.0,XXX,6,A,0.12578616352201258,0.0
18315_5913_13001_1QFY-2025,18315,5913,1QFY-2025,1QFY-2025,27.044415444565107,XXX,2,A,260.1390910394862,122.18904687752747
18315_5652_13001_4QFY-2024,18315,5652,4QFY-2024,4QFY-2024,12081700000.0,INR,1,A,0.2780498331701001,4.898632515736922
18315_5907_13001_4QFY-2024,18315,5907,4QFY-2024,4QFY-2024,63.34373473931649,XXX,2,A,-124.43365078407567,181.3020608645772
18315_13741738_13001_1QFY-2024,18315,13741738,1QFY-2024,1QFY-2024,6.74827369742624,INR,1,A,16.349546507346933,-0.731282121734157
18315_13741695_13001_2HFY-2022,18315,13741695,2HFY-2022,2HFY-2022,2965500000.0,INR,1,A,-9.381207028265852,38.82127141653397
18315_13799002_13001_1QFY-2024,18315,13799002,1QFY-2024,1QFY-2024,14050000.0,XXX,6,A,-4.291553133514987,-4.09556313993174
18315_13741623_13001_FY-2023,18315,13741623,FY-2023,FY-2023,4612400000.0,INR,1,A,13.140530330904898,13.140530330904898
18315_13741667_13001_1QFY-2024,18315,13741667,1QFY-2024,1QFY-2024,200000.0,INR,1,A,,125.0
18315_13741635_13001_2HFY-2022,18315,13741635,2HFY-2022,2HFY-2022,2084900000.0,INR,1,A,25.02398656752219,56.406601650412604
18315_13798998_13001_2HFY-2022,18315,13798998,2HFY-2022,2HFY-2022,,XXX,2,A,,
18315_13741633_13001_FY-2023,18315,13741633,FY-2023,FY-2023,336200000.0,INR,1,A,21.944142183532826,21.944142183532826
18315_13741675_13001_1QFY-2024,18315,13741675,1QFY-2024,1QFY-2024,6580000.0,XXX,6,A,15.845070422535212,-5.187319884726225
18315_13741733_13001_FY-2022,18315,13741733,FY-2022,FY-2022,1356300000.0,INR,1,A,245.22870160612925,245.22870160612925
18315_13741632_13001_1QFY-2024,18315,13741632,1QFY-2024,1QFY-2024,1159400000.0,INR,1,A,18.572305174882388,-13.651597527370225
18315_15123882_13001_2HFY-2022,18315,15123882,2HFY-2022,2HFY-2022,,XXX,59,A,,
18315_13741619_13001_4QFY-2025,18315,13741619,4QFY-2025,4QFY-2025,12218500000.0,INR,1,A,1.1322909855401142,5.731122687388588
18315_13741627_13001_1QFY-2024,18315,13741627,1QFY-2024,1QFY-2024,15900000.0,INR,1,A,140.9090909090909,-40.44943820224719
18315_13741729_13001_FY-2022,18315,13741729,FY-2022,FY-2022,1621300000.0,INR,1,A,-60.21837811311496,-60.21837811311496
18315_13741620_13001_FY-2022,18315,13741620,FY-2022,FY-2022,8247500000.0,INR,1,A,39.69342818428184,39.69342818428184
18315_13741636_13001_4QFY-2025,18315,13741636,4QFY-2025,4QFY-2025,4.602008788449466,INR,1,A,-30.290183170926653,-12.36358226602621
18315_13741629_13001_FY-2022,18315,13741629,FY-2022,FY-2022,3827400000.0,INR,1,A,23.904176108773083,23.904176108773083
18315_13741696_13001_FY-2022,18315,13741696,FY-2022,FY-2022,-363557142.85714287,INR,1,A,-60.493165371214154,-60.493165371214154
18315_13766602_13001_1QFY-2021,18315,13766602,1QFY-2021,1QFY-2021,-271000000.0,INR,1,A,-153.12683787492648,-154.64811453922164
18315_13741637_13001_2QFY-2025,18315,13741637,2QFY-2025,2QFY-2025,5.291640000000022,INR,1,A,-21.932973262726623,-11.546037691418864
18315_13741623_13001_1QFY-2021,18315,13741623,1QFY-2021,1QFY-2021,608400000.0,INR,1,A,-31.036046248016326,-29.948186528497413
18315_13741710_13001_4QFY-2021,18315,13741710,4QFY-2021,4QFY-2021,1644000000.0,INR,1,A,152.80639704751653,6.607872381817002
18315_13766598_13001_1QFY-2021,18315,13766598,1QFY-2021,1QFY-2021,7660000.0,XXX,6,A,-60.9979633401222,-58.00438596491229
18315_13741635_13001_1QFY-2021,18315,13741635,1QFY-2021,1QFY-2021,198600000.0,INR,1,A,-59.66693744922827,-57.672634271099746
18315_13741636_13001_2QFY-2025,18315,13741636,2QFY-2025,2QFY-2025,5.291438148189691,INR,1,A,-21.955428908528965,-11.52239981036866
18315_13741628_13001_1QFY-2026,18315,13741628,1QFY-2026,1QFY-2026,1089800000.0,INR,1,A,21.33155199287464,156.30291627469427
18315_13741737_13001_2QFY-2025,18315,13741737,2QFY-2025,2QFY-2025,5.29,INR,1,A,-21.976631337371057,-6.219142286304036
18315_13741636_13001_4QFY-2021,18315,13741636,4QFY-2021,4QFY-2021,7.99,INR,1,A,156.0897435897436,6.818181818181815
18315_13741672_13001_2QFY-2025,18315,13741672,2QFY-2025,2QFY-2025,2717000000.0,INR,1,A,10.066842211869556,17.537636269250736
18315_13741732_13001_FY-2024,18315,13741732,FY-2024,FY-2024,16015200000.0,INR,1,A,10.283089678347874,10.283089678347874
18315_13741684_13001_1QFY-2022,18315,13741684,1QFY-2022,1QFY-2022,158900000.0,XXX,6,A,0.0,0.0
18315_13741675_13001_1QFY-2022,18315,13741675,1QFY-2022,1QFY-2022,3660000.0,XXX,6,A,88.65979381443299,-48.08510638297872
18315_13741624_13001_FY-2020,18315,13741624,FY-2020,FY-2020,5644200000.0,INR,1,A,-8.397169566346403,-8.397169566346403
18315_13741624_13001_1QFY-2022,18315,13741624,1QFY-2022,1QFY-2022,1296400000.0,INR,1,A,688.0851063829788,-11.345141215892772
18315_13741651_13001_FY-2020,18315,13741651,FY-2020,FY-2020,159000000.0,INR,1,A,0.0,0.0
18315_13741702_13001_FY-2020,18315,13741702,FY-2020,FY-2020,1239900000.0,INR,1,A,8.839536516853933,8.839536516853933
18315_13741698_13001_FY-2020,18315,13741698,FY-2020,FY-2020,-1069200000.0,INR,1,A,-186.5719646207451,-186.5719646207451
18315_13741634_13001_FY-2020,18315,13741634,FY-2020,FY-2020,26048500000.0,INR,1,A,-5.43430119003536,-5.43430119003536
18315_13741645_13001_FY-2025,18315,13741645,FY-2025,FY-2025,5701799999.999999,INR,1,A,-7.950858046914114,-7.950858046914114
18315_13741637_13001_FY-2025,18315,13741637,FY-2025,FY-2025,21.500121623917035,INR,1,A,-20.997263667786736,-20.997263667786736
18315_13741639_13001_FY-2020,18315,13741639,FY-2020,FY-2020,256800000.0,INR,1,A,-72.50240925152586,-72.50240925152586
18315_13741626_13001_FY-2020,18315,13741626,FY-2020,FY-2020,195100000.0,INR,1,A,25.14432328415651,25.14432328415651
18315_13741653_13001_FY-2025,18315,13741653,FY-2025,FY-2025,27443400000.0,INR,1,A,4.884312871196313,4.884312871196313
18315_13741667_13001_FY-2025,18315,13741667,FY-2025,FY-2025,7700000.0,INR,1,A,164.16666666666666,164.16666666666666
18315_15123881_13001_FY-2020,18315,15123881,FY-2020,FY-2020,18800000.0,XXX,59,A,0.0,0.0
18315_13741637_13001_1QFY-2022,18315,13741637,1QFY-2022,1QFY-2022,2.71,INR,1,A,259.4117647058824,-66.08260325406758
18315_13798997_13001_FY-2025,18315,13798997,FY-2025,FY-2025,101.46115656602662,XXX,2,A,1224.780734075844,1224.780734075844
18315_13741686_13001_FY-2020,18315,13741686,FY-2020,FY-2020,1080900000.0,INR,1,A,21.367617336626992,21.367617336626992
18315_13741695_13001_FY-2020,18315,13741695,FY-2020,FY-2020,3124500000.0,INR,1,A,-13.894783255711413,-13.894783255711413
18315_13741646_13001_FY-2025,18315,13741646,FY-2025,FY-2025,5828600000.0,INR,1,A,13.37262453560522,13.37262453560522
18315_13741633_13001_3QFY-2025,18315,13741633,3QFY-2025,3QFY-2025,103000000.0,INR,1,A,-8.606921029281278,4.356636271529888
18315_13741622_13001_FY-2020,18315,13741622,FY-2020,FY-2020,-843600000.0,INR,1,A,-131.05998356614626,-131.05998356614626
18315_13741773_13001_FY-2025,18315,13741773,FY-2025,FY-2025,-1192100000.0,INR,1,A,29.51158940397351,29.51158940397351
18315_13741733_13001_FY-2024,18315,13741733,FY-2024,FY-2024,1459400000.0,INR,1,A,-8.340660721014947,-8.340660721014947
18315_15123880_13001_3QFY-2025,18315,15123880,3QFY-2025,3QFY-2025,53850000.0,XXX,59,A,-7.6646090534979425,0.0
18315_15030367_13001_3QFY-2025,18315,15030367,3QFY-2025,3QFY-2025,789800000.000001,INR,1,A,-26.8432752871433,-7.668926817862877
18315_15123914_13001_FY-2025,18315,15123914,FY-2025,FY-2025,2.2,INR,1,A,2.32558139534885,2.32558139534885
18315_13741672_13001_4QFY-2020,18315,13741672,4QFY-2020,4QFY-2020,1169200000.0,INR,1,A,-15.084610356598155,-1.7313834257858465
18315_13741673_13001_3QFY-2025,18315,13741673,3QFY-2025,3QFY-2025,15440000.0,XXX,6,A,1.2459016393442623,-1.278772378516624
18315_13741671_13001_3QFY-2021,18315,13741671,3QFY-2021,3QFY-2021,1241300000.0,INR,1,A,-25.821680411139,-15.889686949451146
18315_13741623_13001_3QFY-2025,18315,13741623,3QFY-2025,3QFY-2025,1472500000.0,INR,1,A,11.603759284523269,2.016073160593044
18315_13741674_13001_3QFY-2021,18315,13741674,3QFY-2021,3QFY-2021,3670000.0,XXX,6,A,-28.875968992248062,-12.410501193317423
18315_13741632_13001_3QFY-2025,18315,13741632,3QFY-2025,3QFY-2025,1420900000.0,INR,1,A,7.351163493502569,1.4059377676277476
18315_13766604_13001_3QFY-2025,18315,13766604,3QFY-2025,3QFY-2025,945100000.0,INR,1,A,2.4943064743520225,4.848014200133126
18315_13741675_13001_2QFY-2024,18315,13741675,2QFY-2024,2QFY-2024,6860000.0,XXX,6,A,15.100671140939598,4.25531914893617
18315_13741676_13001_4QFY-2020,18315,13741676,4QFY-2020,4QFY-2020,348.348348348348,INR,1,A,-4.4698428917245945,-0.6747839040973743
18315_13741672_13001_3QFY-2021,18315,13741672,3QFY-2021,3QFY-2021,1696400000.0,INR,1,A,42.57858463607329,40.19834710743802
18315_13741629_13001_3QFY-2025,18315,13741629,3QFY-2025,3QFY-2025,858700000.000001,INR,1,A,-20.461281956280015,0.3857844283377313
18315_13741770_13001_2QFY-2024,18315,13741770,2QFY-2024,2QFY-2024,40100000.0,INR,1,A,-10.290827740492169,0.5012531328320802
18315_13741675_13001_3QFY-2021,18315,13741675,3QFY-2021,3QFY-2021,5550000.0,XXX,6,A,40.50632911392405,32.77511961722488
18315_13741624_13001_2QFY-2024,18315,13741624,2QFY-2024,2QFY-2024,2210900000.0,INR,1,A,-17.24744544671932,14.134530999948378
18315_15123916_13001_3QFY-2025,18315,15123916,3QFY-2025,3QFY-2025,40.36666411931712,INR,1,A,2.3759920388507507,11.383552836181686
18315_13798998_13001_2QFY-2022,18315,13798998,2QFY-2022,2QFY-2022,98.8154176361723,XXX,2,A,1280.5724888369398,4188.203131599355
18315_13766598_13001_1QFY-2023,18315,13766598,1QFY-2023,1QFY-2023,23330000.0,XXX,6,A,52.88335517693316,-10.165575664227955
18315_13741628_13001_2QFY-2022,18315,13741628,2QFY-2022,2QFY-2022,1161400000.0,INR,1,A,30.318671454219032,169.71667440780246
18315_13741671_13001_1QFY-2023,18315,13741671,1QFY-2023,1QFY-2023,1621500000.0,INR,1,A,43.05249228054698,12.698081734778983
18315_13741628_13001_1QFY-2023,18315,13741628,1QFY-2023,1QFY-2023,923000000.0,INR,1,A,114.35206688341799,-3.6131996658312446
18315_13741695_13001_1QFY-2023,18315,13741695,1QFY-2023,1QFY-2023,1257100000.0,INR,1,A,121.00914205344549,-7.816968541468065
18315_13741737_13001_2QFY-2021,18315,13741737,2QFY-2021,2QFY-2021,5.610669421019551,INR,1,A,-4.254788037209012,428.8559661448853
18315_13741626_13001_1QFY-2025,18315,13741626,1QFY-2025,1QFY-2025,33000000.0,INR,1,A,-37.381404174573056,-37.61814744801512
18315_13741676_13001_3QFY-2022,18315,13741676,3QFY-2022,3QFY-2022,383.752605976372,INR,1,A,10.469853415956242,2.933374795447825
18315_15123881_13001_2QFY-2021,18315,15123881,2QFY-2021,2QFY-2021,23800000.0,XXX,59,A,26.595744680851062,0.0
18315_13741670_13001_2QFY-2021,18315,13741670,2QFY-2021,2QFY-2021,3823900000.0,INR,1,A,-3.856887838483393,158.47640935514397
18315_13741738_13001_1QFY-2025,18315,13741738,1QFY-2025,1QFY-2025,5.63,INR,1,A,-16.571255813953485,-12.44167962674961
18315_13741674_13001_2QFY-2021,18315,13741674,2QFY-2021,2QFY-2021,4190000.0,XXX,6,A,-10.851063829787234,179.33333333333331
